cost_regime	event_id	event_type	time_zone
153	77:33-Bta	Duplication	62
153	78:33-Bta	Duplication	61
153	79:30-Cer..33-Bta	Host Switch	61
153	80:34-30	Duplication	57
153	81:35-Dle..35-34	Host Switch	49
153	82:36-Sus..35-Dle	Host Switch	48
153	83:25-Eca..36-Sus	Host Switch	45
153	84:25-Eca..55-54	Host Switch	42
153	85:7-Ana..25-Eca	Host Switch	40
153	86:7-Ana..55-54	Host Switch	39
153	88:18-2..18-17	Host Switch	23
153	52:54-53	Duplication	50
153	49:7-Ana..14-Sph	Host Switch	43
153	87:18-17	Duplication	28
153	47:7-6..15-Cli	Host Switch	49
153	48:7-Ana..7-6	Host Switch	46
153	4:18-2	Duplication	25
153	9:10-Aor	Duplication	54
153	10:16-10..7-6	Host Switch	46
153	11:16-10	Duplication	42
153	14:54-42	Duplication	53
153	19:38-Pte	Duplication	62
153	20:57-Mac..38-Pte	Host Switch	54
153	24:45-Hsa..45-Ptr	Host Switch	62
153	25:45-Hsa	Duplication	61
153	3:2-Cmy	Duplication	62
153	31:51-Pap..48-Cae	Host Switch	62
153	32:52-51	Duplication	56
153	33:53-45..53-52	Host Switch	54
153	34:53-45..57-Mac	Host Switch	52
153	35:54-53..55-Ocu	Host Switch	49
153	36:55-54	Duplication	47
153	41:15-Cli..14-Fme	Host Switch	62
153	45:6-Gga	Duplication	59
153	46:6-Mga..6-Gga	Host Switch	53
153	30:51-Pap	Duplication	62
154	72:33-Bta..33-Bbu	Host Switch	62
154	69:30-Cer	Duplication	62
154	55:24-Fca..24-Clu	Host Switch	52
154	62:25-Eca	Duplication	54
154	61:25-Eca	Duplication	61
154	60:25-Eca	Duplication	62
154	63:25-Eca..24-Fca	Host Switch	48
154	76:33-Bta	Duplication	62
154	81:35-Dle..35-34	Host Switch	49
154	78:33-Bta	Duplication	61
154	79:30-Cer..33-Bta	Host Switch	61
154	80:30	Cospeciation	57
154	82:36-Sus..35-Dle	Host Switch	48
154	83:25-Eca..36-Sus	Host Switch	45
154	84:25-Eca..55-54	Host Switch	42
154	85:7-Ana..25-Eca	Host Switch	40
154	86:57-Mac..7-Ana	Host Switch	39
154	52:53	Cospeciation	50
154	77:33-Bta	Duplication	62
154	3:2-Cmy	Duplication	62
154	32:52-51	Duplication	58
154	48:7-Ana..7-6	Host Switch	46
154	4:2	Cospeciation	24
154	9:10-Aor	Duplication	54
154	10:16-10..7-6	Host Switch	46
154	11:16-10	Duplication	42
154	14:54-42	Duplication	53
154	19:38-Pte	Duplication	62
154	20:57-Mac..38-Pte	Host Switch	54
154	24:45-Hsa..45-Ptr	Host Switch	62
154	25:45-Hsa	Duplication	61
154	30:51-Pap	Duplication	62
154	31:51-Pap..48-Cae	Host Switch	62
154	33:53-45..53-52	Host Switch	54
154	34:57-Mac..53-45	Host Switch	52
154	35:57-Mac..55-Ocu	Host Switch	49
154	36:57-Mac..54-42	Host Switch	48
154	41:15-Cli..14-Fme	Host Switch	62
154	45:6-Gga	Duplication	59
154	46:6-Mga..6-Gga	Host Switch	53
154	47:7-6..15-Cli	Host Switch	49
154	49:7-Ana..14-Sph	Host Switch	43
154	88:18-2..57-Mac	Host Switch	23
154	87:57-Mac..17-16	Host Switch	28
155	87:57-Mac..17-16	Host Switch	28
155	55:24-Fca..24-Clu	Host Switch	52
155	60:25-Eca	Duplication	62
155	61:25-Eca	Duplication	61
155	62:25-Eca	Duplication	54
155	63:25-Eca..24-Fca	Host Switch	48
155	69:30-Cer	Duplication	62
155	72:33-Bta..33-Bbu	Host Switch	62
155	76:33-Bta	Duplication	62
155	52:53	Cospeciation	51
155	77:33-Bta	Duplication	62
155	79:30-Cer..33-Bta	Host Switch	61
155	80:30	Cospeciation	55
155	81:35-Dle..35-34	Host Switch	49
155	82:36-Sus..35-Dle	Host Switch	48
155	83:25-Eca..36-Sus	Host Switch	45
155	84:25-Eca..55-54	Host Switch	42
155	85:7-Ana..25-Eca	Host Switch	40
155	86:57-Mac..7-Ana	Host Switch	39
155	78:33-Bta	Duplication	61
155	49:7-Ana..14-Sph	Host Switch	43
155	48:7-Ana..7-6	Host Switch	46
155	25:45-Hsa	Duplication	61
155	3:2-Cmy	Duplication	62
155	4:2	Cospeciation	24
155	9:10-Aor	Duplication	54
155	10:16-10..7-6	Host Switch	46
155	11:16-10	Duplication	42
155	14:42-Ate..42-Sai	Host Switch	54
155	19:38-Pte	Duplication	62
155	20:57-Mac..38-Pte	Host Switch	54
155	24:45-Hsa..45-Ptr	Host Switch	62
155	47:7-6..15-Cli	Host Switch	49
155	88:18-2..57-Mac	Host Switch	23
155	31:48-Cae..51-Pap	Host Switch	62
155	32:52-48..51-Mmt	Host Switch	61
155	33:53-45..53-52	Host Switch	54
155	34:57-Mac..53-45	Host Switch	52
155	35:57-Mac..55-Ocu	Host Switch	49
155	36:57-Mac..54-42	Host Switch	48
155	41:15-Cli..14-Fme	Host Switch	62
155	45:6-Gga	Duplication	59
155	46:6-Mga..6-Gga	Host Switch	54
155	30:51-Pap	Duplication	62
156	88:18-2..57-Mac	Host Switch	23
156	3:2-Cmy	Duplication	62
156	47:7-6..15-Cli	Host Switch	49
156	60:25-Eca	Duplication	62
156	61:25-Eca	Duplication	61
156	62:25-Eca	Duplication	54
156	63:25-Eca..24-Fca	Host Switch	48
156	69:30-Cer	Duplication	62
156	72:33-Bta..33-Bbu	Host Switch	62
156	76:33-Bta	Duplication	62
156	77:33-Bta	Duplication	62
156	78:33-Bta	Duplication	61
156	79:30-Cer..33-Bta	Host Switch	61
156	80:30	Cospeciation	56
156	81:35-Dle..35-34	Host Switch	49
156	82:36-Sus..35-Dle	Host Switch	48
156	83:25-Eca..36-Sus	Host Switch	45
156	84:25-Eca..55-54	Host Switch	42
156	85:7-Ana..25-Eca	Host Switch	40
156	86:57-Mac..7-Ana	Host Switch	39
156	55:24-Fca..24-Clu	Host Switch	52
156	87:57-Mac..17-16	Host Switch	28
156	52:53	Cospeciation	50
156	48:7-Ana..7-6	Host Switch	46
156	10:16-10..7-6	Host Switch	46
156	11:16-10	Duplication	42
156	14:42-Ate..42-Sai	Host Switch	54
156	19:38-Pte	Duplication	62
156	20:57-Mac..38-Pte	Host Switch	54
156	24:45-Ptr..45-Hsa	Host Switch	62
156	25:45	Cospeciation	60
156	30:51-Pap	Duplication	62
156	31:48-Cae..51-Pap	Host Switch	62
156	32:52-48..51-Mmt	Host Switch	61
156	33:53-45..53-52	Host Switch	54
156	34:57-Mac..53-45	Host Switch	52
156	35:57-Mac..55-Ocu	Host Switch	49
156	36:57-Mac..54-42	Host Switch	48
156	41:15-Cli..14-Fme	Host Switch	62
156	45:6-Gga	Duplication	59
156	46:6-Mga..6-Gga	Host Switch	54
156	49:7-Ana..14-Sph	Host Switch	43
156	9:10-Aor	Duplication	54
156	4:2	Cospeciation	24
157	84:25-Eca..55-54	Host Switch	42
157	41:15-Cli..14-Fme	Host Switch	62
157	36:55-54	Duplication	47
157	35:54-53..55-Ocu	Host Switch	49
157	34:53-45..57-Mac	Host Switch	52
157	33:53-45..53-52	Host Switch	54
157	32:53-52	Duplication	56
157	31:48-Cae..51-Pap	Host Switch	62
157	30:51-Pap	Duplication	62
157	25:45-Hsa	Duplication	61
157	24:45-Hsa..45-Ptr	Host Switch	62
157	20:57-Mac..38-Pte	Host Switch	54
157	19:38-Pte	Duplication	62
157	14:54-42	Duplication	53
157	11:16-10	Duplication	42
157	10:16-10..7-6	Host Switch	46
157	9:10-Aor	Duplication	54
157	4:18-2	Duplication	24
157	87:18-17	Duplication	28
157	45:6-Gga	Duplication	59
157	46:6-Mga..6-Gga	Host Switch	53
157	47:7-6..15-Cli	Host Switch	49
157	83:25-Eca..36-Sus	Host Switch	45
157	82:36-Sus..35-Dle	Host Switch	48
157	81:35-Dle..35-34	Host Switch	49
157	80:34-30	Duplication	55
157	79:30-Cer..33-Bta	Host Switch	61
157	78:33-Bta	Duplication	61
157	77:33-Bta	Duplication	62
157	76:33-Bta	Duplication	62
157	85:7-Ana..25-Eca	Host Switch	40
157	72:33-Bta..33-Bbu	Host Switch	62
157	63:25-Eca..24-Fca	Host Switch	48
157	62:25-Eca	Duplication	54
157	61:25-Eca	Duplication	61
157	60:25-Eca	Duplication	62
157	55:24-Fca..24-Clu	Host Switch	52
157	52:54-53	Duplication	50
157	49:7-Ana..14-Sph	Host Switch	43
157	48:7-Ana..7-6	Host Switch	46
157	69:30-Cer	Duplication	62
157	86:7-Ana..55-54	Host Switch	39
157	3:2-Cmy	Duplication	62
157	88:18-2..18-17	Host Switch	23
158	49:7-Ana..14-Sph	Host Switch	43
158	48:7-Ana..7-6	Host Switch	46
158	47:7-6..15-Cli	Host Switch	49
158	4:2	Cospeciation	25
158	45:6-Gga	Duplication	59
158	41:15-Cli..14-Fme	Host Switch	62
158	36:54	Cospeciation	47
158	35:54-53..55-Ocu	Host Switch	49
158	34:53-45..57-Mac	Host Switch	52
158	9:10-Aor	Duplication	54
158	32:52-51	Duplication	58
158	31:51-Pap..48-Cae	Host Switch	62
158	30:51-Pap	Duplication	62
158	25:45-Hsa	Duplication	61
158	24:45-Hsa..45-Ptr	Host Switch	62
158	20:57-Mac..38-Pte	Host Switch	54
158	19:38-Pte	Duplication	62
158	14:54-42	Duplication	53
158	11:16-10	Duplication	42
158	52:53	Cospeciation	51
158	33:53-45..53-52	Host Switch	54
158	55:24-Fca..24-Clu	Host Switch	52
158	61:25-Eca	Duplication	61
158	3:2-Cmy	Duplication	62
158	88:18-2..57-56	Host Switch	23
158	87:57-56..17-16	Host Switch	28
158	86:55-54	Duplication	39
158	85:55-54..7-Ana	Host Switch	40
158	84:55-54..25-Eca	Host Switch	42
158	83:25-Eca..36-Sus	Host Switch	45
158	82:36-Sus..35-Dle	Host Switch	48
158	60:25-Eca	Duplication	62
158	81:35-Dle..35-34	Host Switch	49
158	79:30-Cer..33-Bta	Host Switch	61
158	78:33-Bta	Duplication	61
158	77:33-Bta	Duplication	62
158	76:33-Bta	Duplication	62
158	72:33-Bta..33-Bbu	Host Switch	62
158	69:30-Cer	Duplication	62
158	63:25-Eca..24-Fca	Host Switch	48
158	62:25-Eca	Duplication	54
158	80:30	Cospeciation	57
158	10:16-10..7-6	Host Switch	46
158	46:6-Mga..6-Gga	Host Switch	53
159	4:2	Cospeciation	24
159	46:6-Mga..6-Gga	Host Switch	53
159	45:6-Gga	Duplication	59
159	41:15-Cli..14-Fme	Host Switch	62
159	36:57-Mac..54-42	Host Switch	48
159	35:57-Mac..55-Ocu	Host Switch	49
159	34:57-Mac..53-45	Host Switch	52
159	33:53-45..53-52	Host Switch	54
159	32:52-51	Duplication	56
159	47:7-6..15-Cli	Host Switch	49
159	31:51-Pap..48-Cae	Host Switch	62
159	25:45	Cospeciation	61
159	24:45-Ptr..45-Hsa	Host Switch	62
159	20:57-Mac..38-Pte	Host Switch	54
159	19:38-Pte	Duplication	62
159	14:54-42	Duplication	53
159	11:16-10	Duplication	42
159	10:16-10..7-6	Host Switch	46
159	9:10-Aor	Duplication	54
159	30:51-Pap	Duplication	62
159	48:7-Ana..7-6	Host Switch	46
159	49:7-Ana..14-Sph	Host Switch	43
159	52:53	Cospeciation	51
159	87:57-Mac..17-16	Host Switch	28
159	86:57-Mac..7-Ana	Host Switch	39
159	85:7-Ana..25-Eca	Host Switch	40
159	84:25-Eca..55-54	Host Switch	42
159	83:25-Eca..36-Sus	Host Switch	45
159	82:36-Sus..35-Dle	Host Switch	48
159	81:35-Dle..35-34	Host Switch	49
159	80:30	Cospeciation	57
159	79:30-Cer..33-Bta	Host Switch	61
159	78:33-Bta	Duplication	61
159	77:33-Bta	Duplication	62
159	76:33-Bta	Duplication	62
159	72:33-Bta..33-Bbu	Host Switch	62
159	69:30-Cer	Duplication	62
159	63:25-Eca..24-Fca	Host Switch	48
159	62:25-Eca	Duplication	54
159	61:25-Eca	Duplication	61
159	60:25-Eca	Duplication	62
159	55:24-Fca..24-Clu	Host Switch	52
159	3:2-Cmy	Duplication	62
159	88:18-2..57-Mac	Host Switch	23
160	86:57-Mac..7-Ana	Host Switch	39
160	88:18-2..57-Mac	Host Switch	23
160	45:6-Gga	Duplication	59
160	41:15-Cli..14-Fme	Host Switch	62
160	36:57-Mac..54-42	Host Switch	48
160	35:57-Mac..55-Ocu	Host Switch	49
160	34:57-Mac..53-45	Host Switch	52
160	33:53-45..53-52	Host Switch	54
160	32:52-48..51-Mmt	Host Switch	61
160	31:48-Cae..51-Pap	Host Switch	62
160	30:51-Pap	Duplication	62
160	25:45	Cospeciation	60
160	24:45-Ptr..45-Hsa	Host Switch	62
160	20:57-Mac..38-Pte	Host Switch	54
160	19:38-Pte	Duplication	62
160	14:42-Ate..42-Sai	Host Switch	54
160	11:16-10	Duplication	42
160	10:16-10..7-6	Host Switch	46
160	9:10-Aor	Duplication	54
160	46:6-Mga..6-Gga	Host Switch	54
160	47:7-6..15-Cli	Host Switch	49
160	48:7-Ana..7-6	Host Switch	46
160	49:7-Ana..14-Sph	Host Switch	43
160	85:7-Ana..25-Eca	Host Switch	40
160	84:25-Eca..55-54	Host Switch	42
160	83:25-Eca..36-Sus	Host Switch	45
160	82:36-Sus..35-Dle	Host Switch	48
160	81:35-Dle..35-34	Host Switch	49
160	80:30	Cospeciation	59
160	79:30-Cer..33-Bta	Host Switch	61
160	78:33-Bta	Duplication	61
160	87:57-Mac..17-16	Host Switch	28
160	77:33-Bta	Duplication	62
160	72:33-Bta..33-Bbu	Host Switch	62
160	69:30-Cer	Duplication	62
160	63:25-Eca..24-Fca	Host Switch	48
160	62:25-Eca	Duplication	54
160	61:25-Eca	Duplication	61
160	60:25-Eca	Duplication	62
160	55:24-Fca..24-Clu	Host Switch	52
160	52:53	Cospeciation	50
160	76:33-Bta	Duplication	62
160	4:2	Cospeciation	25
160	3:2-Cmy	Duplication	62
161	88:18-2..18-17	Host Switch	23
161	52:53-45..53-52	Host Switch	52
161	55:24-Fca..24-Clu	Host Switch	52
161	60:25-Eca	Duplication	62
161	61:25-Eca	Duplication	61
161	62:25-Eca	Duplication	54
161	63:25-Eca..24-Fca	Host Switch	48
161	69:30-Cer	Duplication	62
161	72:33-Bbu..33-Bta	Host Switch	62
161	77:33-Bta	Duplication	62
161	78:33-Bbu..33-Bta	Host Switch	61
161	79:30-Cer..33-Bbu	Host Switch	61
161	80:30-Rta..30-Cer	Host Switch	59
161	81:35-Dle..35-34	Host Switch	49
161	82:36-Sus..35-Dle	Host Switch	48
161	83:25-Eca..36-Sus	Host Switch	45
161	84:25-Eca..55-54	Host Switch	42
161	85:7-Ana..25-Eca	Host Switch	40
161	86:7-Ana..57-Mac	Host Switch	39
161	87:17-7	Duplication	28
161	49:7-Ana..14-Sph	Host Switch	43
161	48:7-Ana..7-6	Host Switch	46
161	76:33-Bta	Duplication	62
161	46:6-Mga..6-Gga	Host Switch	54
161	47:7-6..15-Cli	Host Switch	49
161	4:2-The..2-Cmy	Host Switch	29
161	9:10-Aor	Duplication	54
161	10:7-6..16-10	Host Switch	46
161	11:7-6..16-10	Host Switch	42
161	14:42-Ate..42-Sai	Host Switch	54
161	19:38-Pte	Duplication	62
161	20:57-Mac..38-Pte	Host Switch	54
161	24:45-Ptr..45-Hsa	Host Switch	62
161	25:45	Cospeciation	61
161	3:2-Cmy	Duplication	62
161	31:48-Cae..51-Pap	Host Switch	62
161	32:48-Cae..51-Mmt	Host Switch	61
161	33:53-45..53-52	Host Switch	54
161	34:57-Mac..53-45	Host Switch	52
161	35:57-Mac..55-Ocu	Host Switch	49
161	36:57-Mac..55-54	Host Switch	48
161	41:15-Cli..14-Fme	Host Switch	62
161	45:6-Gga	Duplication	59
161	30:51-Pap	Duplication	62
162	52:53	Cospeciation	50
162	72:33-Bbu..33-Bta	Host Switch	62
162	69:30-Cer	Duplication	62
162	63:25-Eca..24-Fca	Host Switch	48
162	55:24-Fca..24-Clu	Host Switch	52
162	61:25-Eca	Duplication	61
162	60:25-Eca	Duplication	62
162	76:33-Bta	Duplication	62
162	62:25-Eca	Duplication	54
162	77:33-Bta	Duplication	62
162	82:36-Sus..35-Dle	Host Switch	48
162	79:30-Cer..33-Bbu	Host Switch	61
162	80:30	Cospeciation	55
162	81:35-Dle..35-34	Host Switch	49
162	83:25-Eca..36-Sus	Host Switch	45
162	84:25-Eca..55-54	Host Switch	42
162	88:18-2..57-Mac	Host Switch	23
162	87:57-Mac..17-7	Host Switch	28
162	86:57-Mac..7-Ana	Host Switch	39
162	78:33-Bbu..33-Bta	Host Switch	61
162	49:7-Ana..14-Sph	Host Switch	43
162	3:2-Cmy	Duplication	62
162	48:7-Ana..7-6	Host Switch	46
162	85:7-Ana..25-Eca	Host Switch	40
162	9:10-Aor	Duplication	54
162	10:7-6..16-10	Host Switch	46
162	11:7-6..16-10	Host Switch	42
162	14:42-Ate..42-Sai	Host Switch	54
162	19:38-Pte	Duplication	62
162	20:57-Mac..38-Pte	Host Switch	54
162	24:45-Ptr..45-Hsa	Host Switch	62
162	25:45	Cospeciation	60
162	4:2	Cospeciation	24
162	30:51-Pap	Duplication	62
162	32:52-48..51-Mmt	Host Switch	61
162	33:53-45..53-52	Host Switch	54
162	34:57-Mac..53-45	Host Switch	52
162	35:57-Mac..55-Ocu	Host Switch	49
162	36:57-Mac..54-42	Host Switch	48
162	41:15-Cli..14-Fme	Host Switch	62
162	45:6-Gga	Duplication	59
162	46:6-Mga..6-Gga	Host Switch	54
162	47:7-6..15-Cli	Host Switch	49
162	31:48-Cae..51-Pap	Host Switch	62
163	4:2	Cospeciation	25
163	9:10-Aor	Duplication	54
163	10:7-6..16-10	Host Switch	46
163	62:25-Eca	Duplication	54
163	63:25-Eca..24-Fca	Host Switch	48
163	69:30-Cer	Duplication	62
163	72:33-Bbu..33-Bta	Host Switch	62
163	76:33-Bta	Duplication	62
163	77:33-Bta	Duplication	62
163	78:33-Bbu..33-Bta	Host Switch	61
163	79:30-Cer..33-Bbu	Host Switch	61
163	80:30	Cospeciation	57
163	81:35-Dle..35-34	Host Switch	49
163	82:36-Sus..35-Dle	Host Switch	48
163	83:25-Eca..36-Sus	Host Switch	45
163	84:25-Eca..55-54	Host Switch	42
163	85:7-Ana..25-Eca	Host Switch	40
163	86:57-Mac..7-Ana	Host Switch	39
163	87:57-Mac..17-7	Host Switch	28
163	88:18-2..57-Mac	Host Switch	23
163	61:25-Eca	Duplication	61
163	60:25-Eca	Duplication	62
163	55:24-Fca..24-Clu	Host Switch	52
163	49:7-Ana..14-Sph	Host Switch	43
163	11:7-6..16-10	Host Switch	42
163	14:42-Ate..42-Sai	Host Switch	54
163	19:38-Pte	Duplication	62
163	20:57-Mac..38-Pte	Host Switch	54
163	24:45-Ptr..45-Hsa	Host Switch	62
163	25:45	Cospeciation	61
163	30:51-Pap	Duplication	62
163	31:48-Cae..51-Pap	Host Switch	62
163	3:2-Cmy	Duplication	62
163	32:48-Cae..51-Mmt	Host Switch	61
163	34:57-Mac..53-45	Host Switch	52
163	35:57-Mac..55-Ocu	Host Switch	49
163	36:57-Mac..54-42	Host Switch	48
163	41:15-Cli..14-Fme	Host Switch	62
163	45:6-Gga	Duplication	59
163	46:6-Mga..6-Gga	Host Switch	54
163	47:7-6..15-Cli	Host Switch	49
163	48:7-Ana..7-6	Host Switch	46
163	33:53-45..53-52	Host Switch	54
163	52:53	Cospeciation	50
164	48:7-Ana..7-6	Host Switch	46
164	3:2-Cmy	Duplication	62
164	55:24-Fca..24-Clu	Host Switch	52
164	60:25-Eca	Duplication	62
164	61:25-Eca	Duplication	61
164	62:25-Eca	Duplication	54
164	63:25-Eca..24-Fca	Host Switch	48
164	69:30-Cer	Duplication	62
164	72:33-Bbu..33-Bta	Host Switch	62
164	76:33-Bta	Duplication	62
164	77:33-Bta	Duplication	62
164	78:33-Bbu..33-Bta	Host Switch	61
164	79:30-Cer..33-Bbu	Host Switch	61
164	80:30	Cospeciation	57
164	81:35-Dle..35-34	Host Switch	49
164	82:36-Sus..35-Dle	Host Switch	48
164	83:25-Eca..36-Sus	Host Switch	45
164	85:7-Ana..25-Eca	Host Switch	40
164	86:57-Mac..7-Ana	Host Switch	39
164	87:57-Mac..17-7	Host Switch	28
164	88:18-2..57-Mac	Host Switch	23
164	52:53	Cospeciation	50
164	49:7-Ana..14-Sph	Host Switch	43
164	84:25-Eca..55-54	Host Switch	42
164	11:7-6..16-10	Host Switch	42
164	4:2	Cospeciation	24
164	9:10-Aor	Duplication	54
164	10:7-6..16-10	Host Switch	46
164	14:42-Ate..42-Sai	Host Switch	54
164	19:38-Pte	Duplication	62
164	20:57-Mac..38-Pte	Host Switch	54
164	24:45-Ptr..45-Hsa	Host Switch	62
164	47:7-6..15-Cli	Host Switch	49
164	30:51-Pap	Duplication	62
164	31:48-Cae..51-Pap	Host Switch	62
164	25:45	Cospeciation	60
164	33:53-45..53-52	Host Switch	54
164	34:57-Mac..53-45	Host Switch	52
164	35:57-Mac..55-Ocu	Host Switch	49
164	36:57-Mac..54-42	Host Switch	48
164	41:15-Cli..14-Fme	Host Switch	62
164	45:6-Gga	Duplication	59
164	46:6-Mga..6-Gga	Host Switch	54
164	32:52-48..51-Mmt	Host Switch	61
165	61:25-Eca	Duplication	61
165	62:25-Eca	Duplication	54
165	60:25-Eca	Duplication	62
165	55:24-Fca..24-Clu	Host Switch	52
165	63:25-Eca..24-Fca	Host Switch	48
165	69:30-Cer	Duplication	62
165	72:33-Bta..33-Bbu	Host Switch	62
165	76:33-Bta	Duplication	62
165	86:15-Cli..55-54	Host Switch	39
165	78:33-Bta	Duplication	61
165	79:30-Cer..33-Bta	Host Switch	61
165	80:30	Cospeciation	55
165	81:35-Dle..35-34	Host Switch	49
165	82:36-Sus..35-Dle	Host Switch	48
165	52:53	Cospeciation	50
165	83:25-Eca..36-Sus	Host Switch	45
165	84:25-Eca..55-54	Host Switch	42
165	85:15-Cli..25-Eca	Host Switch	40
165	77:33-Bta	Duplication	62
165	49:15-Cli..14-Sph	Host Switch	43
165	32:52-51	Duplication	58
165	47:15-Cli..7-6	Host Switch	49
165	11:16-10	Duplication	42
165	10:16-10..7-6	Host Switch	46
165	9:10-Aor	Duplication	54
165	14:54-42	Duplication	53
165	19:38-Pte	Duplication	62
165	20:57-Mac..38-Pte	Host Switch	54
165	24:45-Hsa..45-Ptr	Host Switch	62
165	25:45-Hsa	Duplication	61
165	30:51-Pap	Duplication	62
165	31:51-Pap..48-Cae	Host Switch	62
165	33:53-45..53-52	Host Switch	54
165	34:53-45..57-Mac	Host Switch	52
165	35:54-53..55-Ocu	Host Switch	49
165	36:54	Cospeciation	47
165	41:15-Cli..14-Fme	Host Switch	62
165	45:6-Gga	Duplication	59
165	46:6-Mga..6-Gga	Host Switch	53
165	48:15-Cli..7-Ana	Host Switch	46
165	88:18-2..18-17	Host Switch	23
165	87:17-16	Duplication	28
165	3:2-Cmy	Duplication	62
165	4:2	Cospeciation	25
166	62:25-Eca	Duplication	54
166	63:25-Eca..24-Fca	Host Switch	48
166	69:30-Cer	Duplication	62
166	72:33-Bta..33-Bbu	Host Switch	62
166	76:33-Bta	Duplication	62
166	77:33-Bta	Duplication	62
166	78:33-Bta	Duplication	61
166	79:30-Cer..33-Bta	Host Switch	61
166	80:30	Cospeciation	58
166	81:35-Dle..35-34	Host Switch	49
166	82:36-Sus..35-Dle	Host Switch	48
166	83:25-Eca..36-Sus	Host Switch	45
166	84:25-Eca..55-54	Host Switch	42
166	85:7-Ana..25-Eca	Host Switch	40
166	86:7-Ana..57-Mac	Host Switch	39
166	88:18-2..18-17	Host Switch	23
166	87:17	Cospeciation	28
166	61:25-Eca	Duplication	61
166	60:25-Eca	Duplication	62
166	11:16-10	Duplication	42
166	52:53	Cospeciation	50
166	9:10-Aor	Duplication	54
166	14:42-Ate..42-Sai	Host Switch	54
166	19:38-Pte	Duplication	62
166	20:57-Mac..38-Pte	Host Switch	54
166	24:45-Ptr..45-Hsa	Host Switch	62
166	25:45	Cospeciation	60
166	30:51-Pap	Duplication	62
166	31:48-Cae..51-Pap	Host Switch	62
166	32:52-48..51-Mmt	Host Switch	61
166	33:53-45..53-52	Host Switch	54
166	34:57-Mac..53-45	Host Switch	52
166	35:57-Mac..55-Ocu	Host Switch	49
166	36:57-Mac..54-42	Host Switch	48
166	41:15-Cli..14-Fme	Host Switch	62
166	45:6-Gga	Duplication	59
166	46:6-Mga..6-Gga	Host Switch	54
166	47:7-6..15-Cli	Host Switch	49
166	48:7-Ana..7-6	Host Switch	46
166	49:7-Ana..14-Sph	Host Switch	43
166	10:16-10..7-6	Host Switch	46
166	55:24-Fca..24-Clu	Host Switch	52
166	4:2	Cospeciation	24
166	3:2-Cmy	Duplication	62
167	76:33-Bta	Duplication	62
167	55:24-Fca..24-Clu	Host Switch	52
167	61:25-Eca	Duplication	61
167	62:25-Eca	Duplication	54
167	63:25-Eca..24-Fca	Host Switch	48
167	69:30-Cer	Duplication	62
167	72:33-Bta..33-Bbu	Host Switch	62
167	77:33-Bta	Duplication	62
167	78:33-Bta	Duplication	61
167	79:30-Cer..33-Bta	Host Switch	61
167	80:30	Cospeciation	56
167	81:35-Dle..35-34	Host Switch	49
167	82:36-Sus..35-Dle	Host Switch	48
167	83:25-Eca..36-Sus	Host Switch	45
167	84:25-Eca..55-54	Host Switch	42
167	85:7-Ana..25-Eca	Host Switch	40
167	86:57-Mac..7-Ana	Host Switch	39
167	88:18-2..57-Mac	Host Switch	23
167	87:57-Mac..17-16	Host Switch	28
167	52:53	Cospeciation	50
167	49:7-Ana..14-Sph	Host Switch	43
167	60:25-Eca	Duplication	62
167	47:7-6..15-Cli	Host Switch	49
167	3:2-Cmy	Duplication	62
167	4:2	Cospeciation	25
167	9:10-Aor	Duplication	54
167	10:16-10..7-6	Host Switch	46
167	11:16-10	Duplication	42
167	14:42-Ate..42-Sai	Host Switch	54
167	19:38-Pte	Duplication	62
167	48:7-Ana..7-6	Host Switch	46
167	24:45-Ptr..45-Hsa	Host Switch	62
167	25:45	Cospeciation	61
167	30:51-Pap	Duplication	62
167	20:57-Mac..38-Pte	Host Switch	54
167	32:48-Cae..51-Mmt	Host Switch	61
167	33:53-45..53-52	Host Switch	54
167	34:57-Mac..53-45	Host Switch	52
167	35:57-Mac..55-Ocu	Host Switch	49
167	36:57-Mac..54-42	Host Switch	48
167	41:15-Cli..14-Fme	Host Switch	62
167	31:48-Cae..51-Pap	Host Switch	62
167	45:6-Gga	Duplication	59
167	46:6-Mga..6-Gga	Host Switch	54
168	30:51-Pap	Duplication	62
168	31:48-Cae..51-Pap	Host Switch	62
168	32:52-48..51-Mmt	Host Switch	61
168	25:45	Cospeciation	60
168	34:57-Mac..53-45	Host Switch	52
168	35:57-Mac..55-Ocu	Host Switch	49
168	36:57-Mac..54-42	Host Switch	48
168	33:53-45..53-52	Host Switch	54
168	24:45-Ptr..45-Hsa	Host Switch	62
168	76:33-Bta	Duplication	62
168	19:38-Pte	Duplication	62
168	14:42-Ate..42-Sai	Host Switch	54
168	11:16-10	Duplication	42
168	10:16-10..7-6	Host Switch	46
168	9:10-Aor	Duplication	54
168	4:2	Cospeciation	24
168	3:2-Cmy	Duplication	62
168	88:18-2..57-Mac	Host Switch	23
168	41:15-Cli..14-Fme	Host Switch	62
168	20:57-Mac..38-Pte	Host Switch	54
168	45:6-Gga	Duplication	59
168	82:36-Sus..35-Dle	Host Switch	48
168	47:7-6..15-Cli	Host Switch	49
168	87:57-Mac..17-16	Host Switch	28
168	86:57-Mac..7-Ana	Host Switch	39
168	85:7-Ana..25-Eca	Host Switch	40
168	84:25-Eca..55-54	Host Switch	42
168	83:25-Eca..36-Sus	Host Switch	45
168	81:35-Dle..35-34	Host Switch	49
168	46:6-Mga..6-Gga	Host Switch	54
